Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,hit_year
spotify:track:3IAfUEeaXRX9s9UdKOJrFI,Envolver,Envolver,Anitta,11/11/2021,193805,68,False,nick170708!,2022-03-26T02:01:18Z,"brazilian pop,funk pop,brazilian funk,funk carioca",WEA Latina,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4,2022
spotify:track:5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,DESPECHÁ,ROSALÍA,7/28/2022,157017,72,True,nick170708!,2022-07-29T18:18:01Z,latin,Columbia,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,4,2022
spotify:track:3Kkjo3cT83cw09VJyrLNwX,Oh My God,30,Adele,11/19/2021,225148,73,False,nick170708!,2022-01-16T05:48:24Z,soft pop,Columbia,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,4,2022
spotify:track:4fouWK6XVHhzl78KzQ1UjL,abcdefu,abcdefu,GAYLE,8/13/2021,168601,73,True,nick170708!,2022-01-16T05:44:35Z,,Atlantic/Arthouse Records,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4,2022
spotify:track:7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,The Lockdown Sessions,Elton John;Dua Lipa;PNAU,10/22/2021,202735,69,False,nick170708!,2022-01-16T05:45:06Z,pop,EMI,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,4,2022
spotify:track:50nfwKoDiSYg8zOCREWAm5,Shivers,=,Ed Sheeran,10/25/2021,207853,82,False,nick170708!,2022-01-16T05:45:11Z,soft pop,Atlantic Records UK,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,2022
spotify:track:0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),Charlie Puth;Jung Kook;BTS,6/24/2022,154486,68,False,nick170708!,2022-06-25T14:41:13Z,"soft pop,pop,k-pop",Atlantic Records,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,2022
spotify:track:1SOClUWhOi8vHZYMz3GluK,Infinity,Feel Something,Jaymes Young,6/23/2017,237720,79,False,nick170708!,2022-01-16T05:45:59Z,,Atlantic Records,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4,2022
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,MONTERO,Lil Nas X,9/17/2021,143901,74,True,nick170708!,2022-01-19T00:40:12Z,,Columbia,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4,2022
spotify:track:3RfTeIrWS8LNrfHYwechtt,Sunroof,Sunroof,Nicky Youre;hey daisy,11/26/2021,163025,3,False,nick170708!,2022-07-15T04:18:52Z,,Thirty Knots,0.768,0.716,10,-5.11,1,0.0404,0.35,0.0,0.15,0.841,131.43,4,2022
spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"I Aint Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,5/13/2022,148485,82,False,nick170708!,2022-07-15T04:18:55Z,soft pop,Interscope Records,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,2022
spotify:track:09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae;Kali Uchis;MOLIY,9/16/2021,204763,76,True,nick170708!,2024-11-01T16:53:57Z,"alté,afrobeats,afro r&b",0207 Def Jam,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,4,2022
spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,MAMIII,Becky G;KAROL G,2/10/2022,226088,70,False,nick170708!,2022-03-28T20:49:31Z,"reggaeton,latin,urbano latino",Kemosabe Records/RCA Records,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,4,2022
spotify:track:6mmPpaltUZK7xjNlBPQQ0p,Desesperados,VICE VERSA,Rauw Alejandro;Chencho Corleone,12/10/2021,224996,78,True,nick170708!,2022-03-28T20:49:36Z,"reggaeton,urbano latino,trap latino,latin",Sony Music Latin/Duars Entertainment,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4,2022
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,8/12/2022,170977,68,True,nick170708!,2022-08-12T10:16:35Z,,Republic Records,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,4,2022
spotify:track:2SLwbpExuoBDZBpjfefCtV,Out of Time,Dawn FM,The Weeknd,1/6/2022,214193,77,False,nick170708!,2022-01-16T05:46:03Z,,XO / Republic Records,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,4,2022
spotify:track:59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2/11/2022,153000,72,True,nick170708!,2022-03-28T20:49:49Z,,Disruptor Records/Columbia,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,3,2022
spotify:track:0skYUMpS0AcbpjcGsAbRGj,Pink Venom,Pink Venom,BLACKPINK,8/19/2022,186964,65,False,nick170708!,2022-08-19T09:48:38Z,k-pop,YG Entertainment/Interscope Records,0.798,0.697,0,-7.139,1,0.0891,0.0202,0.0,0.259,0.745,90.031,4,2022
spotify:track:34ZAzO78a5DAVNrYIGWcPm,Shirt,Shirt,SZA,10/28/2022,181830,63,True,nick170708!,2022-10-28T09:42:23Z,r&b,Top Dawg Entertainment/RCA Records,0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,4,2022
spotify:track:5IgjP7X4th6nMNDh4akUHb,Under The Influence,Indigo (Extended),Chris Brown,10/4/2019,184203,84,True,nick170708!,2023-01-07T01:54:25Z,r&b,Chris Brown Entertainment/RCA Records,0.755,0.562,9,-8.947,0,0.0355,0.0186,0.000231,0.18,0.368,116.931,4,2022
spotify:track:6zJejIfVYLgjud3lTk4DLB,SNAP,SNAP PACK,Rosa Linn,7/15/2022,179551,1,False,nick170708!,2022-10-26T21:04:49Z,,Columbia,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,4,2022
spotify:track:2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),Familia,Camila Cabello;Ed Sheeran,4/7/2022,206070,69,False,nick170708!,2022-04-13T20:40:45Z,soft pop,Epic,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,4,2022
spotify:track:1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,Una Noche en Medellín,Cris MJ,1/21/2022,153750,4,True,nick170708!,2022-08-10T16:46:04Z,"reggaeton chileno,chilean trap,chilean mambo,reggaeton",Nabru Records LLC,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,4,2022
spotify:track:7dSZ6zGTQx66c2GF91xCrb,PROVENZA,PROVENZA,KAROL G,4/22/2022,210200,72,False,nick170708!,2022-06-19T18:50:24Z,"reggaeton,latin,urbano latino",BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,2022
spotify:track:58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,1/10/2020,184447,75,False,nick170708!,2022-05-05T02:50:08Z,,Not Fit For Society/RCA Records,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,3,2022
spotify:track:1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons;JID;Arcane;League of Legends,10/28/2021,173381,75,False,nick170708!,2022-01-16T05:45:31Z,,KIDinaKORNER/Interscope Records,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4,2022
spotify:track:28JBD8p18xNuOfyV7Cotdn,Massive,"Honestly, Nevermind",Drake,6/17/2022,336924,71,False,nick170708!,2022-06-24T17:06:55Z,rap,OVO,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,3,2022
spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,BREAK MY SOUL,Beyoncé,6/21/2022,278281,60,False,nick170708!,2022-06-21T14:53:10Z,,Parkwood Entertainment/Columbia,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,4,2022
spotify:track:0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone;Doja Cat,6/3/2022,192840,75,True,nick170708!,2022-06-03T17:10:00Z,,Mercury Records/Republic Records,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,4,2022
spotify:track:52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),Carolina Gaitán - La Gaita;Mauro Castillo;Adassa;Rhenzy Feliz;Diane Guerrero;Stephanie Beatriz;Encanto - Cast,11/19/2021,216120,72,False,nick170708!,2022-01-16T05:45:39Z,,Walt Disney Records,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,4,2022
spotify:track:76YSWx6L6FNsuaP6GWBb8P,All For Us,Imagination & the Misfit Kid,Labrinth;Zendaya,11/21/2019,191710,71,False,nick170708!,2022-08-10T16:37:13Z,,Syco Music,0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,4,2022
spotify:track:3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Where Are You Now,Lost Frequencies;Calum Scott,7/30/2021,148197,78,False,nick170708!,2023-08-21T00:40:14Z,"tropical house,soft pop",Epic Amsterdam,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4,2022
spotify:track:38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,9/22/2022,210575,71,True,nick170708!,2022-09-27T01:14:24Z,,Columbia,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,4,2022
spotify:track:4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,5/21/2021,178146,82,True,nick170708!,2022-04-13T20:41:47Z,,Olivia Rodrigo PS,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,2022
spotify:track:7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Sweetest Pie,Megan Thee Stallion;Dua Lipa,3/11/2022,201334,67,True,nick170708!,2022-03-28T20:50:35Z,pop,300 Entertainment,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,4,2022
spotify:track:3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Un Verano Sin Ti,Bad Bunny;Bomba Estéreo,5/6/2022,258298,83,False,nick170708!,2022-08-10T17:50:07Z,"reggaeton,trap latino,urbano latino,latin,latin alternative,electrocumbia",Rimas Entertainment LLC,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4,2022
spotify:track:46IZ0fSY2mpAiktS3KOqds,Easy On Me,30,Adele,11/19/2021,224694,82,False,nick170708!,2022-01-16T05:44:40Z,soft pop,Columbia,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,2022
spotify:track:35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,10/28/2022,196519,70,False,nick170708!,2022-10-28T09:42:07Z,,Black Panther 2 Rihanna Recordings,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,4,2022
spotify:track:1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),Midnights,Taylor Swift;Lana Del Rey,10/21/2022,256124,67,True,nick170708!,2022-10-22T16:50:46Z,,Taylor Swift,0.663,0.321,9,-13.527,1,0.0409,0.701,0.000598,0.107,0.153,110.021,4,2022
spotify:track:00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),One Right Now,Post Malone;The Weeknd,11/5/2021,193506,67,True,nick170708!,2022-03-28T21:02:18Z,,Republic Records,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,4,2022
spotify:track:3LtpKP5abr2qqjunvjlX5i,Doja,Doja,Central Cee,7/21/2022,97392,77,True,nick170708!,2023-01-08T18:40:25Z,"uk drill,drill,uk grime",Central Cee,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,4,2022
spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Woman,Planet Her,Doja Cat,6/25/2021,172626,84,True,nick170708!,2022-06-19T18:50:52Z,,Kemosabe Records/RCA Records,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,2022
spotify:track:2rurDawMfoKP4uHyb2kJBt,Te Felicito,Te Felicito,Shakira;Rauw Alejandro,4/21/2022,172235,70,False,nick170708!,2022-06-19T18:50:21Z,"latin pop,reggaeton,urbano latino,trap latino,latin",Sony Music Latin,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,4,2022
spotify:track:0ARKW62l9uWIDYMZTUmJHF,Shut Down,BORN PINK,BLACKPINK,9/16/2022,175889,67,False,nick170708!,2022-09-16T05:05:39Z,k-pop,YG Entertainment/Interscope Records,0.814,0.704,0,-5.146,1,0.036,0.00291,0.0,0.182,0.621,110.056,3,2022
spotify:track:6Xom58OOXk2SoU711L2IXO,Moscow Mule,Un Verano Sin Ti,Bad Bunny,5/6/2022,245939,84,True,nick170708!,2022-05-06T16:23:47Z,"reggaeton,trap latino,urbano latino,latin",Rimas Entertainment LLC,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4,2022
spotify:track:5ww2BF9slyYgNOk37BlC4u,La Bachata,La Bachata,Manuel Turizo,5/26/2022,162637,78,False,nick170708!,2022-10-26T21:04:33Z,"reggaeton,pop urbano,latin,colombian pop",Sony Music Latin/La Industria,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4,2022
spotify:track:1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),The Weeknd;Ariana Grande,3/20/2020,191013,85,False,nick170708!,2022-03-28T21:02:01Z,pop,XO / Republic Records,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4,2022
spotify:track:5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),F*CK LOVE 3: OVER YOU,The Kid LAROI;Justin Bieber,7/23/2021,141805,9,True,nick170708!,2022-01-16T05:44:44Z,,Columbia,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,2022
spotify:track:3gXWe15nwrjfhjYQ5RqLx7,29,29,Demi Lovato,8/17/2022,163027,51,True,nick170708!,2022-08-19T09:48:27Z,,Demi Lovato LP4/Island,0.322,0.698,1,-3.812,0,0.0542,0.00507,0.0,0.249,0.288,183.963,4,2022
spotify:track:0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,When You're Gone,Shawn Mendes,3/31/2022,172266,68,False,nick170708!,2022-04-13T20:38:32Z,,Shawn Mendes LP4-5 PS/ Island,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,4,2022
spotify:track:6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),The Joker And The Queen (feat. Taylor Swift),Ed Sheeran;Taylor Swift,2/11/2022,185422,62,False,nick170708!,2022-03-28T20:51:33Z,soft pop,Atlantic Records UK,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,4,2022
spotify:track:6LtHYDgYHRCHoKK3snfr2w,Im Tired (with Zendaya) - Bonus Track,Im Tired (with Zendaya) - Bonus Track,Labrinth;Zendaya,2/28/2022,187943,63,False,nick170708!,2022-03-28T20:50:22Z,,Columbia,0.375,0.133,0,-10.624,0,0.0352,0.651,0.0,0.0695,0.192,131.721,4,2022
spotify:track:1vbn9fEyw1IYhqgZJdu9ZB,Falling Back,"Honestly, Nevermind",Drake,6/17/2022,266178,61,False,nick170708!,2022-06-17T04:12:01Z,rap,OVO,0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,4,2022
spotify:track:0sTlGEld0h8kIPZaKDYUf4,Notion,Notion,The Rare Occasions,12/2/2021,195120,84,False,nick170708!,2023-05-08T01:36:38Z,,Elektra (NEK),0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,2022
spotify:track:1BSMpVGWs3v5BZKnAQziAc,Light Switch,Light Switch,Charlie Puth,1/20/2022,185680,9,False,nick170708!,2022-01-23T15:43:28Z,"soft pop,pop",Atlantic Records,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,2022
spotify:track:62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Nail Tech,Jack Harlow,2/18/2022,206385,56,True,nick170708!,2022-03-28T20:50:27Z,,Generation Now/Atlantic,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,4,2022
spotify:track:59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future;Drake;Tems,4/29/2022,189893,83,True,nick170708!,2022-05-05T02:49:47Z,"rap,afrobeats,afro r&b,alté,afrobeat",Epic/Freebandz,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,4,2022
spotify:track:2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),Honest,Justin Bieber;Don Toliver,4/29/2022,193322,59,True,nick170708!,2022-05-05T02:49:59Z,,Justin Bieber 2021 PS/ Def Jam,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,4,2022
spotify:track:5S9Zs5g9lTWnLIboN1pdlU,Fingers Crossed,Fingers Crossed,Lauren Spencer Smith,1/5/2022,175344,0,False,nick170708!,2022-01-16T05:45:35Z,,Lauren Spencer-Smith,0.603,0.473,5,-7.23,1,0.0511,0.616,0.0,0.31,0.446,109.494,4,2022
spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,TV,Guitar Songs,Billie Eilish,7/21/2022,281380,84,False,nick170708!,2022-07-22T04:23:45Z,,Darkroom/Interscope Records,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4,2022
spotify:track:0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,she's all i wanna be,Tate McRae,2/4/2022,206772,5,False,nick170708!,2022-03-28T21:02:04Z,,RCA Records Label,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,4,2022
spotify:track:2TktkzfozZifbQhXjT6I33,Evergreen (You Didnt Deserve Me At All),Ivory,Omar Apollo,4/8/2022,216680,76,False,nick170708!,2023-01-08T18:40:17Z,bedroom pop,Warner Records,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,2022
spotify:track:10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,Proof,BTS,6/10/2022,193593,73,False,nick170708!,2022-06-10T04:02:23Z,k-pop,BIGHIT MUSIC,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,4,2022
spotify:track:0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,5/6/2022,182906,72,True,nick170708!,2022-05-06T16:23:58Z,,Kemosabe Records/RCA Records,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4,2022
spotify:track:5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,The Heart Part 5,Kendrick Lamar,5/8/2022,332228,53,True,nick170708!,2022-05-09T00:40:13Z,"hip hop,west coast hip hop",pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,0.801,97.405,4,2022
spotify:track:1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,7/29/2022,215459,67,True,nick170708!,2022-08-19T09:48:33Z,,Parkwood Entertainment/Columbia,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,4,2022
spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,It'll Be Okay,Shawn Mendes,12/1/2021,222800,72,False,nick170708!,2022-01-17T12:57:49Z,,Shawn Mendes LP4-5 PS/ Island,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,4,2022
spotify:track:4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta;Bebe Rexha,8/26/2022,175238,85,True,nick170708!,2022-09-03T18:19:37Z,edm,Parlophone UK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,2022
spotify:track:72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,Hold Me Closer,Elton John;Britney Spears,8/26/2022,202245,71,False,nick170708!,2022-09-16T05:05:45Z,pop,EMI,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,4,2022
spotify:track:0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema;Selena Gomez,8/25/2022,239317,80,False,nick170708!,2022-09-28T02:48:43Z,"afrobeats,afrobeat,afropop,afropiano",Mavin Records / Jonzing World,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4,2022
spotify:track:0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Until I Found You,Stephen Sanchez,9/1/2021,177720,78,False,nick170708!,2022-10-28T20:28:46Z,,Republic Records,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,3,2022
spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Midnights,Taylor Swift,10/21/2022,174782,73,False,nick170708!,2022-11-28T15:06:34Z,,Taylor Swift,0.604,0.375,0,-11.637,1,0.0633,0.71,5.87e-05,0.116,0.203,137.651,4,2022
spotify:track:2g6tReTlM2Akp41g0HaeXN,Die Hard,Mr. Morale & The Big Steppers,Kendrick Lamar;Blxst;Amanda Reifer,5/13/2022,239026,75,True,nick170708!,2023-01-08T18:40:06Z,"hip hop,west coast hip hop",pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4,2022
spotify:track:4pi1G1x8tl9VfdD9bL3maT,Big Energy,777,Latto,3/25/2022,172540,64,True,nick170708!,2023-01-08T18:40:10Z,,Streamcut/RCA Records,0.937,0.793,11,-4.431,0,0.115,0.0453,0.0,0.341,0.794,106.022,4,2022
spotify:track:3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),DS4EVER,Gunna;Future;Young Thug,1/13/2022,136266,68,True,nick170708!,2023-01-08T18:40:32Z,"melodic rap,rap,trap",300 Entertainment,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1,2022
spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,THOUSAND MILES,THOUSAND MILES,The Kid LAROI,4/22/2022,164781,65,True,nick170708!,2023-01-08T18:42:36Z,,Columbia,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,4,2022
spotify:track:1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SOS,SZA,12/8/2022,153946,82,False,nick170708!,2023-01-07T03:24:37Z,r&b,Top Dawg Entertainment/RCA Records,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4,2023
spotify:track:0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,1/13/2023,200454,21,False,nick170708!,2023-01-13T00:30:56Z,,Columbia,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,4,2023
spotify:track:7oDd86yk8itslrA9HRP2ki,Die For You - Remix,Die For You (Remix),The Weeknd;Ariana Grande,2/24/2023,232857,73,False,nick170708!,2023-02-24T10:14:07Z,pop,XO / Republic Records,0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,4,2023
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Lover,Taylor Swift,8/23/2019,178426,87,False,nick170708!,2023-06-30T10:17:30Z,,Taylor Swift,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,2023
spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,greedy,Tate McRae,9/15/2023,131872,88,True,nick170708!,2023-09-16T15:01:05Z,,RCA Records Label,0.749,0.729,6,-3.19,0,0.0321,0.261,0.0,0.113,0.816,111.004,1,2023
spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,Boy's a liar Pt. 2,PinkPantheress;Ice Spice,2/3/2023,131013,72,True,nick170708!,2023-02-10T10:04:06Z,bedroom pop,Warner Records,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4,2023
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,Metro Boomin;The Weeknd;21 Savage,12/2/2022,221520,82,True,nick170708!,2023-01-07T03:24:44Z,,Republic Records,0.716,0.613,1,-6.018,0,0.0522,0.391,0.0,0.0813,0.157,97.914,4,2023
spotify:track:3k79jB4aGmMDUQzEwa46Rz,vampire,vampire,Olivia Rodrigo,6/30/2023,219724,5,True,nick170708!,2023-06-30T10:17:27Z,,Olivia Rodrigo PS,0.484,0.53,5,-5.82,1,0.054,0.148,0.0,0.283,0.319,136.874,4,2023
spotify:track:3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,The Land Is Inhospitable and So Are We,Mitski,9/15/2023,137773,87,False,nick170708!,2023-11-26T19:40:18Z,,Dead Oceans,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4,2023
spotify:track:1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,Romantic Homicide,d4vd,7/20/2022,132630,87,False,nick170708!,2023-11-29T20:58:23Z,,Darkroom/Interscope Records,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4,2023
